strata,filter,class,value,labels,variable,var_long,facet_label
1,cum,dhi,0.03252542018890381,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.06036979332566261,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,2.587977647781372,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,1.151591181755066,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.6578123569488525,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,0.4437171518802643,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,0.9183974266052246,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.9387211799621582,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,2.404378890991211,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,1.1745165586471558,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.04350147768855095,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,0.45820337533950806,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,0.8384455442428589,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.3494235873222351,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,2.755889892578125,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,0.03984636813402176,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.49490249156951904,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,2.925163755662652e-7,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,1.5208579301834106,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.114845409989357,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,2.563295841217041,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,1.1612913608551025,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.2103433758020401,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,0.12006650865077972,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,3.45725417137146,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.3896418809890747,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,0.6530396342277527,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,1.4666062593460083,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.04044991731643677,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,0.9267394542694092,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,0.5864397287368774,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.028743818402290344,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,0.37828683853149414,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,0.4589770436286926,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.26898086071014404,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,0.09782557189464569,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,0.8987604379653931,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.21250663697719574,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,1.847691297531128,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,1.0823769569396973,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.21183562278747559,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,0.106946662068367,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,0.07456209510564804,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.34489357471466064,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,1.3361138105392456,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,2.029064416885376,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.20895308256149292,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,0.5490744113922119,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,0.808013916015625,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.7496693134307861,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,1.1257587671279907,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,0.9050844311714172,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.1580677032470703,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,0.2180740386247635,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,0.33948004245758057,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.3462039530277252,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,1.7037217617034912,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,1.2059581279754639,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.45812901854515076,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,0.488002210855484,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,0.1423081010580063,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.7153183221817017,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,3.3683218955993652,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,0.09132532775402069,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.2176402509212494,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,4.96240216307342e-4,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,2.9789011478424072,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.11848415434360504,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,1.385240912437439,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,2.04205322265625,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.013477570377290249,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,0.6791468262672424,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,1.144936442375183,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.5327304005622864,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,1.5262787342071533,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,2.292022705078125,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.08038899302482605,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,0.8916869163513184,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,2.093726634979248,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.7479684948921204,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,0.1095995083451271,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,0.21681024134159088,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.1821143627166748,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,0.116028793156147,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,0.6106157302856445,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.014531480148434639,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,2.627680540084839,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,3.7620911598205566,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.20447121560573578,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,2.6535749435424805,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,2.0562596321105957,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.8481795787811279,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,0.6809384226799011,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,2.7623376846313477,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,1.325685739517212,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,0.6083658337593079,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,0.19604536890983582,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.6181090474128723,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,0.595750093460083,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,0.3363201320171356,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.24322667717933655,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,0.004767274018377066,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,0.048294488340616226,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.19727542996406555,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,4.541891098022461,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,0.8466714024543762,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.38476458191871643,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,0.06316091865301132,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,1.8504483699798584,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.4808976948261261,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,0.3934951722621918,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,1.0323731899261475,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.08653686940670013,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,0.2990873456001282,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,1.2696243524551392,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.2064061015844345,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,2.420426368713379,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,1.1972895860671997,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.26606661081314087,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,0.534302830696106,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,0.06053081527352333,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.8567758202552795,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,5.3471245765686035,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,0.6067357063293457,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.31311801075935364,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,0.043181996792554855,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,0.7403115034103394,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.4753894805908203,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,0.9026059508323669,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,0.15061324834823608,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.6120005249977112,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,0.021564938127994537,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,0.4447656273841858,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.21269205212593079,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,3.827246904373169,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,2.4545698165893555,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.23130154609680176,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,0.4265979528427124,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,2.6537981033325195,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.8378640413284302,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,0.7184559106826782,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,0.5584158301353455,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.5672046542167664,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
1,cover,str,0.05201015993952751,Low Pressure (0-4),percentage_first_returns_above_2m,Canopy Cover,Structure - Top 10% Canopy Cover
1,cum,dhi,0.06371450424194336,Low Pressure (0-4),CumDHI,Cumulative DHI,Productivity - Top 10% Cumulative DHI
1,height,str,0.584226667881012,Low Pressure (0-4),elev_p95,Canopy Height,Structure - Top 10% Canopy Height
1,var,dhi,2.628307819366455,Low Pressure (0-4),VarDHI,Variation DHI,Productivity - Top 10% Variation DHI
1,biomass,str,0.4356802701950073,Low Pressure (0-4),total_biomass,Aboveground Biomass,Structure - Top 10% Aboveground Biomass
1,complexity,str,0.05548468977212906,Low Pressure (0-4),elev_cv,Structural Complexity,Structure - Top 10% Structural Complexity
